id,landmark_id,label
6e2fd19abe798dfb,138982,334
8a2d3be5c4a859e3,41037,98
39a247d2ae22c8f9,165900,399
1d5af776662fee5d,65906,164
ed57d16f8d549e60,182908,438
cf19d805fd44f485,98993,231
7bd05f3da4add9de,108472,256
9750c0384fae5b4f,55623,135
618fd4ae75ef37ec,164580,395
9957668a85a91ad0,176018,420
3f8a6450b853d2ba,30048,67
9a0109623a6ca42d,145934,351
5f63859b5f05fd14,138982,334
b18c376e2ce8519a,41648,100
8811176ffcfc5c13,138982,334
78cceeae432f0661,182908,438
b75c82f3312010a1,43845,106
fcadfd3f708508cf,191001,459
8d0bfba2d0bbf2ea,100230,234
a8cd9ecc44e6ebfb,145015,348
fc1097eeede036a0,19605,38
770894fb9ef7e5d3,20409,42
b6df251ef4d77faf,125194,299
63732bc5788741e2,173511,412
478972a747a1c728,169053,405
f18d8011ce7290ae,21603,45
bbad478f952053d1,75930,185
a90385c891a56843,6208,15
784cd4985f5b4389,199450,480
3debb3dba7e446cc,126637,304
d07f0655961a3169,25093,53
8ea7a51f48cf5c99,45428,111
95f7b7143775ba6e,1924,4
254be474456ffa8b,20120,41
51dc5695bbc75095,133530,321
d646a518c3c2c5c8,98894,230
cf2646446a193b57,187779,446
6d3ed248bd028d98,70716,177
183c86f2ca6c6180,21279,43
c3fe81977ecf2eb3,109169,258
68ca16b368bd136d,14915,27
cb3315ca5a1bd3fa,47880,121
dcb4319d301509d4,72024,178
06baf6d121239315,121873,290
62760707b92eb97e,75005,184
452c80b3c717f744,53170,131
be7abb8fa888b645,161902,379
e8d3743f003202a7,20120,41
a773b2f14a2f1648,120734,286
2e8e7bba3b5cce65,118856,284
deb9fc551eecd4c2,176018,420
0b304722723d3a18,165900,399
b2ce4f077507e031,162569,383
65598082f0d52f77,194521,470
7555810ad2b30cf6,9070,19
d50a2d52bc5ccfee,139894,337
94196d2ba209a4db,56827,139
c8875500169900cc,179626,430
332d8777f1229175,144036,345
6a98c6a89d809e1d,128234,306
47f4b358ec05fb73,192235,461
825d6df075931aac,30048,67
dc1642a589575de1,114289,274
efde14097513ce32,83144,197
de147450751a0705,60349,149
754096ec4c2c39bb,176956,424
242bbf6e581194de,176018,420
97d5d77f2bad479c,138982,334
976a035a467ddad6,147235,354
daa7585740ae2602,16658,31
a4f861d052169c16,20409,42
e9c18d02ba262a23,202814,489
a09a38078df54cbd,156232,368
6781cfcd8c1496cb,171683,409
b566462378624fe4,38691,88
5fd3e4922121a780,14915,27
79e862c3cf73d923,83144,197
645ccdfc2be2f681,60708,151
930ad59e89f45457,190879,457
250a58b9102e46a5,143373,343
76d90d247c1dd46d,21635,47
9d3bf3e64e72e72f,149980,359
eb2cd37d0439b1b0,162833,386
11d389dc2dcb6055,1346,3
a92a9e1f785c343d,14915,27
4d5966ce8d05a453,167170,400
2973d9f12a22a759,44052,107
223de44c435139dc,36748,83
9305acd3ecfc3fcd,192931,464
ad3e2ddc4d1b910e,51856,129
a6427cc1d272b298,177870,426
279d67a86fcff26f,20409,42
db9227fed4617d37,112308,264
f4643681cea5edd9,20409,42
e0f41e01ecaa5526,190216,452
e14815e342953943,17716,32
dc5a589aed2c1336,95194,224
0b5a45386a936f0c,130039,313
f00b0720b0f96f94,191292,460
e42e7617d0e2e52d,171150,406
1dc4a196e70105d0,101399,237
f5d82b429bcda77b,158818,371
a7867e93183e4fef,20409,42
9057566917874119,174834,417
a9531270346a49ec,91274,216
efba49c59d10573e,132978,317
85c9113b5f89bdd2,195562,475
867aa475916dbfa6,29333,65
388b246227062e66,61553,153
5abcfc13899a82c6,49251,123
c8b01b0574e771c2,133454,320
e91cb4f756e36bc1,189811,449
05f8dadf9bf44361,153890,365
0b6b4e078cc0009d,120144,285
fd8fa6ec0721e9fa,179626,430
f8e04d2a5a2846d3,68264,170
7048045af2a6894e,163179,388
26e6fcbc3c9d9683,75930,185
b3250f4861ddbb2a,102206,240
95ea9b1b58b6076d,129256,310
dfe28d65828b524d,138982,334
ed3dacbe06bed22e,107801,254
acd61cb3f164897c,168879,404
6fe497f70d3da2bf,55219,133
7ffb3a7ceffe2362,17716,32
f658013ec9577747,135503,327
53a3668772696450,158818,371
1e60c6428347da50,128268,307
9f370570889b5ea8,41648,100
3fc59b7251e65466,192931,464
6d0ac242bd7660a6,138982,334
7ab5954f3bf63691,163604,390
2f15c1e47f957c76,56827,139
e0e45b69ba23edac,15445,30
0a1b54540ab1afb6,46705,115
af745dc9d8aea64f,142644,342
f4f41199e5036e86,138982,334
7b61444b2b1d8098,83144,197
d93af2369058c15e,13471,25
4f290dc8b5aa7d62,144654,347
3ac2c663a7df4d4f,164406,393
e241c60068775974,44470,108
58f68b60da77e720,53185,132
47442db4e28d9660,33021,77
74c1696396a1fd30,93869,220
cf20f7f9e1c22758,83144,197
de5ee9fee9807e5d,79922,189
87477e206223a3be,126637,304
28d55e404f3f8ef2,46047,112
0724f90d330d9c4c,169053,405
fefb78d172a79a79,76393,187
33ad0c2eb8598b74,86751,205
2cc183c4ce82973c,57330,143
dfd2931ba05d6679,176528,422
e22526e5d77f76a4,17716,32
03fc129c50ed953f,1127,2
bc9cbc591a4ba625,180901,434
326e9d3acc99fc0d,31531,72
df62a6f5cdc87b75,41648,100
e13f69c7288996e4,47880,121
909d2b93b170ea9c,149980,359
17a778e4c5bde7ea,8351,18
622606ea47827ae7,138982,334
0b43ec0f18f4cde4,164862,397
a2abfe46f1f0c3cc,90021,212
8d152d06f58ea25a,120734,286
a7438ed14668675e,126637,304
d868f2c5bd80d523,60532,150
0dbd74ff02007a50,10419,21
9728304c8eaf49ba,138982,334
d8556f4fd47385cc,176342,421
183a0b89c402b3b6,162403,382
b955de8c5449017a,41648,100
4252b8f7526899a0,83282,198
fc2546f649c34bfd,199222,479
254f8af83dc5761e,142147,341
737f34855baed161,115820,276
44848e746135d10d,83144,197
18d2ba2bb11d3c94,88483,210
e21965a6d4ed24ff,9070,19
db7f0c50e0391470,179775,431
c5f9cad27fa69ba2,138775,333
ad4bdb55f307cbb3,49804,125
8b671985de6086c1,47378,120
175fc0e0c84bf4b6,66807,165
c2c2ca130aaddb41,164191,392
3ace3864e62d3f4e,70644,176
642f9ef470e3305e,65818,163
2afce2740634da81,194692,471
13a5f4d0cc46573b,56827,139
4ca525dd871a7893,126637,304
770aec49d3bbcc27,20120,41
c8253a9f3e7e103c,164580,395
4f5f6956c3168452,195412,474
41fab1315d642573,9070,19
e210f68845ff15b5,174834,417
09a43139771d8470,134262,325
d21a757367bb1484,31837,74
167ee5a4718e4597,33636,79
348ffea270c2c1f2,64792,158
616287ea4d4d396c,21703,48
01116f58b81d6065,162042,380
0f60d52fb90c067c,131176,314
544da43b4b114b91,145015,348
19e6e11597db24c4,90396,213
2b2566ae3bbfa82b,110153,260
adbb308e697481fd,31371,71
008e0ccd5507b6dd,162833,386
e9a7d19116b9b6c9,190869,456
c1fb6ba53eec2de4,36748,83
e1896fbd2dc6cc1a,60708,151
784d1da2ff3bbfaf,133563,323
8faaf95d27a30417,138982,334
b2167121c28be26f,13866,26
d506d06f6b77165e,25093,53
8338b4faffc7d1a8,143710,344
af4bc993576a9664,20409,42
84b7076e913798ad,44939,110
d241ae9d61cc4780,201041,485
8ab21723a4578cfa,125831,302
25842ce546683733,65658,162
87fc7ef95ae77a0b,41808,102
1ce06dc08ab09eff,194692,471
5eb00fe0378b0ec9,45428,111
eaa72d1323374c68,158169,370
a531349673c8c393,30048,67
89a0baf67707dafe,124455,296
d626ba783256bd04,28139,62
4e6e66a3797651d2,101399,237
f6a4d6a2e60ae070,15445,30
fd52a61d08c81b8f,124675,297
78bcaad4ce57f3b7,144654,347
f2eb94ff8d949869,138982,334
f73cb98adf5b336a,104605,246
4cec1fd91b5829ee,158818,371
472557ef1d73dbbc,161592,378
701e1557517aef1e,21613,46
b8f31f1d9bc11da9,22494,50
b16aa2546c9179b4,20064,39
a5870278fc9b5abf,107164,252
a8cdb8d687bb5bc5,199450,480
b0eb4042a12aaad4,74910,183
95cb3e42b4596b0a,188787,447
f7fcfe2a127c57cc,199507,482
266a4d604a19ebe1,164103,391
62fecf667566ed2c,139894,337
9603c5ae0c205049,160964,377
4f92a613e75678da,112135,263
f3d51b6351e33ca0,195412,474
c8ef76dbb911918d,101399,237
d55eb7a39050f8da,191001,459
57933579fdc8f0c1,88483,210
0b965ae41a2941a0,61782,154
b6378bf6492f1c64,160944,376
25b5393b0afea4c5,176528,422
dc9957e4d8e91bc5,82579,196
fd2b0401f07f7cb3,161592,378
54f39de83a211c86,172056,410
fcc401657bf26c06,199188,478
9b331aeae97704f5,186957,445
24722d11addd37e3,120734,286
ca797bde163d4110,106852,251
fb6b03051fa14942,38494,87
3c4533be6c309786,57505,144
246d7a1e414a4002,194914,472
fc037d1af87199ed,179380,429
2d99f43d290c7fda,113209,266
1af6480ddfa2e768,33992,80
b577e67b3e85a3fa,20409,42
7c7883bd7a6388f8,13866,26
a5a746c084db8b84,142644,342
9f1b20dfae7b61bc,45428,111
cba5e65fbf3b7f18,5170,11
1a1cb9fbe96e3a44,138982,334
3e1403444e1497c6,48753,122
1e9eb12955521cbe,200931,484
867e672d8f96fddc,104605,246
184292a03bcb7c5e,177870,426
0ff8ecca6f27416f,21703,48
5719d5bdba90be9c,201840,487
75f81a707895802e,105017,247
d15e975cd6320e6e,19605,38
292c66f03b6ac627,138982,334
3a0a8ed3382e6a35,67480,168
e858746567224cb8,177409,425
ada2342d23bf179f,201041,485
4f70d8b5ca8956da,47378,120
3f7046ade682a6b7,102904,243
b0483c9f44eeb88c,56935,140
e24c94ed0f7584de,27364,60
76938e763c28a066,177870,426
5a7b70705e866843,168106,403
ad3e94c16e560051,98003,227
a8f60d5709aa713b,131176,314
c5f3a1e8b6854bbc,38494,87
e3dc1cb626f3c662,50798,126
4a38c5aff2d42668,26064,57
7ace4928d6b0c42f,33577,78
c125b2f795712868,147897,356
3768d024cb8fda99,43845,106
cd0114e3f8ab684f,98993,231
1b13aa72da8a64ad,138982,334
8f625ef15a142bc7,100631,235
391f004dd015a4e1,148045,357
ec101818766dacd8,86441,204
8f5bc4dc974919b8,59272,146
403327ebd3bea77a,171435,407
ce06973a50e90504,173511,412
9b4962301d3c4d10,171435,407
272918281d8ac9f4,38109,85
7498907d505ad031,27659,61
50d189f121a30580,90396,213
0f8bb31d61a675c6,98993,231
c54b22e6d8bb446a,163604,390
bb117778bf8143b3,86918,207
db77916f75017292,5292,12
e4a567d0caa12aa4,14915,27
8bd256f44bb927de,47176,119
6e0029f38f78c2d6,20409,42
5e7a84da1a9d3efa,95194,224
03e5a9bb7ddfdd2c,156045,367
b30aec31ad61cdfc,46705,115
a65844447e2f7b96,190879,457
69cee4e432066e85,186615,444
a1233840723bf362,80147,190
bb35d840ce0f8f90,113750,270
89218ed62b66d1d5,22494,50
d45838d8d909b20a,22494,50
124a93f83f9ebd6d,75930,185
49ddc6426ade99a8,176956,424
f24802dab82caab3,33636,79
6640e750a7de1d8a,67929,169
ce15915f8115f27e,145768,350
f286adf633c8f020,202814,489
5f0e782549f8d818,149980,359
9931fc5b31423968,160964,377
9551e1e7e5aa25a7,28278,63
4761f1e31bab528b,138982,334
714cc1bb0dd7138b,199450,480
d197de6d4619e7fd,194914,472
58c063ee4e39c7c7,126637,304
aca6dd6e00a47f41,70644,176
dd2b82fec74b5eb1,140841,340
b05bb358cd4ebac6,176018,420
831ad56e9503f744,138982,334
a728c526e60ad2d6,177409,425
bd15e744b029cbc6,134466,326
594752fd55e68149,51272,127
552117fcb1023eeb,78791,188
5522685fd70079fc,9070,19
a3a68fc253553fee,83144,197
328d4a1167fc0464,41648,100
8be69d859003634b,19130,36
fb5c49259df53fd0,112481,265
c06b9bc7199705d0,80249,192
f95d534e66949856,113838,272
519cb9168a7e72eb,39865,91
9c9f0b77ad06d93b,113209,266
c6320328ff49d314,22494,50
d941f91330c5f687,178973,428
d98159d4f6861cb5,177870,426
288ab6d35b9ff28e,65906,164
d9bc86a0a16d8005,18392,33
147318f28610fcc9,90021,212
7ef5626128dc2d55,112135,263
3aaf7904f25779b1,21353,44
d4e484f0e0a172cf,1924,4
c3eea9b0f1a93e65,51856,129
ce5e0c14566e687a,73211,180
253ef56dce98278e,109963,259
485c2b9324718a3b,45428,111
bc74b27508742335,55623,135
5f53236869f34be8,29794,66
3f06ed08a80b1325,41808,102
17567eacd836715e,13866,26
464696cfbca29112,67480,168
0ba9be3ea33508cb,129191,309
2273adcc3d7449b2,100631,235
c9ae616193283ff8,199507,482
1bbe0eaa31841ca7,174181,415
0c85b81020fb471b,115820,276
b5888cd411525922,113209,266
d8ae0bc8533108f0,138982,334
3cb5abd1d2317d2d,180901,434
4ef21473fcc6a8f4,163604,390
9f57de4e13c24255,76393,187
ff2139bce0820616,114289,274
3744386c3bae313e,66807,165
7ba5e5be6759c05f,87157,208
aea681a0ed7f2b7e,146497,353
2b8e34a7c7ab0f87,121873,290
a637db786ecd8a32,122246,291
b5cd4096209181ea,96663,226
63344afe50556a31,162042,380
7d4d410f7f0fa783,60708,151
abbe5876723f9881,51699,128
118dd8284c35883b,80177,191
a2ae956a81727744,83144,197
376d9006f7a3b464,129256,310
fce32596e3718c09,60532,150
6152aebe2cb32734,150591,360
75212423dde89dbe,167170,400
1c3c4b3425948fe5,177870,426
06e20830bfc5f4e2,201840,487
3882a84f0e12d3d0,124455,296
1b4f1222ec97c13a,96663,226
e69bee137cb7c653,36748,83
9450eb85d54ac10e,53170,131
351e155a3ce9810b,138982,334
9ff515d26f74855b,47378,120
d86f5e524af89bf9,126637,304
5ae97d6b69a93c7a,192931,464
e4d6be31b78e8bc1,173511,412
a9949c9a723cb124,10419,21
cf233190d8c33f92,138982,334
672c98cc84d95c1d,168106,403
c37f175b7a7d6924,199506,481
f9fc79867d8decde,143710,344
5e1512cb23b59f08,176528,422
1dbb3a618ce5e5a4,51272,127
a928cfad276a58c0,114565,275
d668085887af7657,191292,460
5ea0cc91cfd59358,173511,412
75adceb50b3d8ca3,194692,471
851e8af59278eb68,33636,79
e475774317062dbe,86441,204
3fb219f4aa1a60c0,199188,478
f25c5af2aff11dc4,132969,316
51cb598c8172dcb3,189907,450
7846f04593e27288,17716,32
ab5f39f2bdf3048f,57505,144
755d19d4a7143707,154243,366
cfc30fb6fc98c9bf,99943,233
3ee6baa1ab039220,91659,217
8dd00fb9973a2fb4,191001,459
c29640d3356e85c8,195562,475
12646c03ebef8176,62054,155
1d0a5f1ffc77686f,108327,255
e26334bd9f6eceb5,138982,334
ce5257e034b48d34,137203,332
f36fe35ab78fd178,31371,71
26ee1c2021b4406c,187779,446
61dd94c2ba7beec0,165900,399
4f9c5f16e27b21c0,41648,100
3a3fe643612265a7,118856,284
7239b32cd027c1f3,36748,83
4173cec0b8d2fc78,107323,253
d471c1b5921ab838,138982,334
50f517875dfa8b93,137203,332
6a1c464a5e47109e,83144,197
e7088e5cf4d361c0,190822,455
66104f2e3e0b34af,176018,420
73429c1d019d9e39,138775,333
6609601e3e4a97dc,171435,407
256fdf00b2b7ae7d,190879,457
e473d9fd0c067e04,149980,359
93fd569bc0f0df42,85807,202
bd01b6fb61bbbec9,28278,63
c55de7b2e5b08ee2,173511,412
3e8c99ebc13d9122,200931,484
1901b7386d1f2608,164406,393
95095c2f527b45eb,62575,156
5a7e0ec4e187a3b9,92275,219
1bd2e85c5d9b2cc4,126637,304
ef12e698a8a87e0f,153890,365
b5eba8a89bfebf96,101399,237
31d0ab9964aa0e5d,138982,334
dea13c76942913fe,68264,170
c33aa595133472fa,125786,301
740743a129d8d6b8,68264,170
7d6baf389c71e829,124675,297
83bfd70fbf65fc9f,90966,214
aa706defdced2483,28278,63
c9f1d8d0c3f64f9d,47035,117
7ae7e9659ccbe3b1,139894,337
115dc83fa4da1558,179959,432
b1db66d530d2f82d,21279,43
f90f498f9e64d1da,15409,29
f5c4cad745804c00,31531,72
6f54abdb970d4097,193505,466
37403dd18cfc0d3a,171150,406
aa4b9b52c052f370,152003,363
c60fa5a9e939dba8,53170,131
02ec4a95ebe5f6b7,20409,42
137bab7adc76c769,113769,271
e8548e3ed0fef7cd,130039,313
b85ff07619be8a46,6208,15
d8ad68f5f5d761ce,180759,433
4a3a031c951be070,179959,432
3ac43b54d577cde8,177409,425
2a0f540734a52d68,107323,253
b8cd699cabf7144b,138982,334
bb4104f87c1fea40,145015,348
82cb19e98c81aad9,138982,334
442a8b3d06640cf3,190644,454
ead25cc12b5e1128,10419,21
5e32fbf0bbaecb6f,163072,387
e38669c8af1ba477,50798,126
1c1096dce2c7cfb9,138982,334
6bd65ede5e043cad,47880,121
15eb9664f70a6cf6,41648,100
b6aebedcd58bb280,143373,343
49a2345b1aa7fb40,160964,377
a52e57950c2aae51,177870,426
ae944d09873efcb9,153890,365
d699b6d1d633cf59,114289,274
73f541ba61a825ae,112135,263
e449f245acad2f38,117861,283
72c1e1cd2cff8bdf,26028,56
f12429fea402d6e4,168106,403
494ee1f77d01aff9,67480,168
e05bc11ec3b1a2a5,100230,234
9cbd3a82b066853d,195562,475
5e8e3c2ec5503be4,126637,304
f83cb0361fd42b94,1346,3
cc28d89b22d27c05,86751,205
f2356d8b671f3d99,83282,198
1b69ea9b94fc30e3,146497,353
53144f876cc0a205,6138,14
c7e51dd51839ed9f,135591,328
0c7c9dd45cfe2e4c,173511,412
44d7d39f8482e10c,138775,333
07d6087c79b35236,9070,19
1ace5aa22d8d766f,26012,55
9ff4cece551f368e,47378,120
0a103fcf05a7f0d6,64792,158
d3c8a13fcfcc0139,164862,397
9e81b5b0491523f8,87157,208
ebe696533010bd94,183531,441
496225499dd87383,72686,179
183bdcb77016f18f,137203,332
4f772f4afdfc9764,181602,435
777fcf306daf3375,41037,98
3dc4c61112ebb05c,91274,216
f3b9ce4e6e90849b,162833,386
4f1da37bbb879569,96663,226
a91f2b484b9dcad8,100631,235
cfff6f427a19afc0,168106,403
c6d4fa0cd4316fec,186957,445
68491ab96a2300db,190216,452
860fd3156fdcb58d,90966,214
4fe04bfac280b2d5,105496,249
40780d2bdc8524bc,162569,383
8e257781ce291405,6138,14
19f2b71f4d809aab,110320,261
5a9e517a29934394,18786,35
bb38273043452502,47133,118
7f0e67cacf821315,113209,266
c20495f08e7fc355,47378,120
3d1fc6e5f851ce8f,6545,16
3f45926e468970cc,165596,398
81547f85421bdac2,62575,156
22133462e24572be,132978,317
a35546958cb727d2,20064,39
370bfa34300369bb,2586,5
a8f109005afb96eb,47133,118
87af32d57db75bb6,138982,334
12abff001f51f33f,191292,460
f683de044bd3b5cc,64792,158
492300a17bffff71,17716,32
929d41b6322d9bb2,35691,82
53459ab4a96ed78f,85633,201
dd82507cb030c9a3,176528,422
dcbfe2d118cc5983,8330,17
c6f963769c2a5aac,8330,17
aa91a104771d4b1d,28278,63
c7d7b383aa43dbda,126637,304
7cd2481eb1582209,41037,98
e94ac66f1ca10e8b,176528,422
56d4acddd16a63f3,45428,111
9d5a57203996d2ce,133563,323
c2cf41025a7a80d7,20409,42
e62c123007fd8fe3,55780,136
5b9cc67d285a6ed0,47133,118
ad3c723056711592,139980,338
758cd1df2ef83f6a,140067,339
3ce5b6cd43cd15a1,123731,295
ab9f825033351118,138982,334
8361b6b17dbe3531,138775,333
62e519313e3dbd62,46946,116
f83b238a9e41c9b6,82386,195
266836947524e059,171683,409
2a2ab4f3bd45ad81,181602,435
cc70fa994ce1a879,116118,280
65ab372b6cf953ea,14915,27
49b4570e2d6a42af,9070,19
e552758903bb7c61,120885,287
a0298b58ea2f9a0c,42123,104
d134c3296bc4a0a8,83282,198
bd6676bc2752c124,13471,25
048ff1b39bb41794,132215,315
044307c2602ab5d0,133530,321
6ffe3afa6a2ff8f1,29333,65
2b3bb400bc76730b,138982,334
1d9e8aa8e7861cac,47378,120
b71f5e640014e669,101940,239
5bf5471b337cef6f,164862,397
84b1c355504b6293,137203,332
93fc29ca674827b4,139894,337
a169a5631e91962d,65068,159
972aad94b687342f,8330,17
859f6d714606dfd8,168098,402
ef4def51b79d4776,191001,459
b47571af636ed7de,126637,304
ff2f68fac030c3b6,2733,6
1b8db8e07ae58690,194914,472
0538532478267b25,174834,417
95321e948ec1e561,167988,401
0e6f022096b9ce01,138982,334
d137529bebb2eefa,55780,136
3575a2bda5c35317,36748,83
791981db7256a47d,33636,79
63a0fdb674970deb,177870,426
b062b06631665cd1,26967,58
f0b49655e2d36bbf,73211,180
7d2d77db1727f831,15445,30
ca0def8a46ec2690,5292,12
c2e809cbca505b50,83144,197
e1cea440bf53f7d6,17716,32
947d1609dd3a7793,106852,251
348fe2f5b70c7aaa,46705,115
458f30bfd4a15260,112308,264
232245cb50b171af,78791,188
9b9450dbb918bdbe,89794,211
4f4a2837ebd5ac01,116255,282
98fed40e5f1dfb03,31094,69
28f94164b844090e,194521,470
3257fc0dadb8debd,190956,458
af95ef38503cc51e,49251,123
39f962458cc4f58e,26064,57
2881bbfc919e5329,162604,384
7172af4b4290f0b6,136093,330
11ecea45bb228112,57943,145
6ccbd54fb2bdc900,41808,102
d63b64e5ff2ddd8d,45428,111
45be85c3c7839b28,36748,83
da20d3275595080c,31898,75
358d752da1c75ed7,181602,435
b872bde0bc469a61,138982,334
a8bfd657c14556d7,131176,314
1da4262066beb14d,5170,11
3bc78322b1d8b636,158818,371
f80d901ead677926,53185,132
8e18f062f9859d58,88331,209
3b7096ff697869c1,143710,344
b1754b89be33430b,161902,379
67212ac656f23cbd,42016,103
2b7038215fbb201d,83144,197
3cd9fedc101a2f10,64792,158
bba7bc92281596ea,60144,148
d2fe5bce9bda338a,81049,194
c63645f39fd18d33,184907,443
6bcf91127b674985,176342,421
6236932dfbb7ef1c,98230,228
8ab7661361108f79,126637,304
752140c1d01197b2,5401,13
d548eb160786da55,102850,242
5828b6e7c93a37aa,72024,178
5950ae8d13dc3c59,90396,213
ffce06b96f4de421,168098,402
9d658b631e7cb83c,3705,8
72b3ed72aecd4377,39938,92
b2fd5b7b8971fb22,20064,39
fe80718334bd8426,128268,307
e7b67ab6351f7db7,138982,334
8802cc00bd040cc7,57505,144
62b982a65c554403,176018,420
294f53823003b80c,171546,408
6da5686731e960fe,195412,474
13e63a6494cc0d72,125786,301
fe27bb25e2712c4e,190822,455
8bf14390c06cec4f,199507,482
fe4d9107420bfb84,199222,479
17ef15b876d5bcbd,47378,120
36bd30e3bac696aa,31761,73
c18aee80f7803cff,20102,40
c54b0377d350e82d,156356,369
6ccbfcb5643d47dc,9070,19
49279baf456c4101,110153,260
5950da8262b79599,162833,386
f0b6dcd17cc089ee,202814,489
1bd7397045e14769,156356,369
d4789103121841fc,138982,334
4f72ea77fc35c775,118856,284
964cf9faffb44203,5292,12
145782770dbaac76,86869,206
431d63ae43989db4,14915,27
0a24ab1c1254b1bc,47035,117
89dbd8688a6fd8d9,55623,135
bff7535c2713f5c2,44470,108
064e61faf9bbf847,38109,85
8da1993ccc9c33b7,126637,304
1df537d0ae937a77,36748,83
07de6f8417411cf0,31531,72
6a97f0f9ccc2bcfd,76303,186
fd85d730666b30a9,90966,214
0ad8e56143567589,65068,159
d1efc1e3dcfb4afa,6208,15
17525e9f1fcd4950,73300,181
3b3d9e3e8508dd4d,193164,465
303c4713139c2b0a,120144,285
b3822f72e7df288e,164862,397
4827b31675853887,83144,197
f006f9fde6eccbb3,36748,83
f7519a9c3f36b5c4,101399,237
9a0ba1f1e7776bfb,62575,156
9bd2690f2ec78462,60708,151
6a3e26bdfc17af84,8330,17
303eeb9893315937,168098,402
de1bd29a59cc08fd,192701,463
ba491f7bc852ac23,126100,303
1a3e86cc9c6073ed,160944,376
f9e28beba3af40b0,69499,173
754b616fade292be,162042,380
e48686b6ebbc3c20,126637,304
2831ca68afb2f098,40088,93
59b3a7e9f6ecef49,89794,211
d0a43602cf2a83d1,21635,47
c709d5833c693f19,37789,84
77ddf384ea6adf21,56827,139
6ec6156e4b4edc98,174181,415
c4586eaa7e8998b6,42016,103
87213b83e450afa9,171435,407
9aca5713a0871be2,168098,402
76cb059364367361,164862,397
ca2f814db0965f5c,135591,328
22bb85d97b8cb738,176528,422
1bd50bb4ccc11eb8,114289,274
cd5729735b7954cc,55623,135
b677fa91af161b41,46500,114
4e49a38d40d383e2,143710,344
eb69a8ea8d5fc3f0,42016,103
4092ad0df3797c70,98993,231
e1a7f76672ef327b,199507,482
432e63063ddd2735,51856,129
11348e1f341323ee,69835,174
799295f9444a80dd,33577,78
c3568bdfd81cda8a,173511,412
b12fedd7f75cd1ff,162634,385
6e816cde364abdf3,10419,21
2dcd0289fe1adb13,25093,53
b368202fbd477379,26012,55
326f765c9cc61581,189811,449
f316c1d0fea0f3d2,177409,425
c05694e24879c7ce,45428,111
e17982760bee5ee9,21603,45
6b4883f280cb6ad2,25093,53
2f014df0d5e19f7e,189907,450
7cb352cc01023176,1924,4
31fc93c3c1b08d84,88483,210
bc725de62888d119,172056,410
0f1fff1c4b2fc484,56827,139
82d455b9d8780922,8330,17
c5a7adc743a465dd,85807,202
3d19541e14ed75a4,16658,31
2bd3b7989a237fcf,124455,296
0a242fe870749945,38482,86
1594b514058b6b8e,48753,122
19383ecd6cfaa688,8351,18
e4e763a4b49cd46d,168098,402
13e55e2cb44e3621,117861,283
3749ee536e8bc24c,102850,242
d23dee784bc87348,47880,121
29571327f2001583,78791,188
5e1c960fae193dda,126637,304
35d7c1aba9091939,162634,385
53918ba8168c6b7b,201061,486
0ed64ef13c9b429e,25457,54
401e15ed964f8b29,107323,253
ca4327591a7c6dfa,171546,408
5f0efd89e0c668e0,102544,241
f412927654894848,176528,422
7c9064d65caa4d28,193164,465
f736f832e710d1dd,65068,159
9fee3ba68a821157,84939,200
4e2325d792b32328,179959,432
0e1de26ea724a79f,83144,197
3c4de2a719ce22e3,26967,58
fa8617e935822d04,199450,480
81623edd138bd1fa,36748,83
2f0dd19a2cd291c3,162569,383
809ae53fae62ab7b,190216,452
f523822b37555b73,113636,269
9f6ac2511ae4db49,20409,42
422430ccedd6c16b,102206,240
9ad2a54cf6f16497,55780,136
b1ffee1ce4f0efe7,101708,238
f8c1d141c9ff0595,194914,472
6116ad8ded0b63a3,134262,325
21d73e0918e9b82b,112481,265
bcffebdbf02568fc,161902,379
a70d0f343cbcb81c,33636,79
f39ca2e06bfe16c6,121873,290
c30035b5a582d213,179380,429
4e97a73f781ba2f8,65818,163
72cd2100bf5f3b4e,175238,418
eddafa7eb35d7310,41037,98
ccad20b55ffc3000,177409,425
465d92299edbcbb3,171435,407
9a5fb793b5755658,138982,334
05ea6f792abdc0aa,91059,215
d94953cc90a085ad,165596,398
833ab3bfbef29b91,138982,334
9f3f77a4b19a0a53,200931,484
48c47f9fac8b95b7,171683,409
a60735599e4bd5aa,47378,120
8798d1355efc23fe,46705,115
b57873cca4ad01bd,143710,344
28246679faa66ded,113636,269
188607ed1c74d5ec,135503,327
7a2a004afe22205a,147897,356
3c9201f80877aa93,31361,70
8c19cfa562b33dbb,49712,124
405dbbf3f1516331,46705,115
e4ebdb4663724f16,84939,200
e9b2e5b83908ae34,129428,311
ad7ec3be21f365c7,78791,188
4551924154838a9b,41648,100
91d3cb14410d808a,145934,351
148fad0803b77e6d,174181,415
405811ca406a59db,32338,76
2f7e3944c0da5182,143710,344
9e9686c08824f30e,9070,19
320cf28522cbb178,9070,19
734dacd35032e66b,162403,382
4fd2962e2dca8dc7,47176,119
4c9b6841ce8c4289,55623,135
f0e30f6e586051c3,160944,376
f3a2d0524b4f5409,90966,214
7a56e3deb06d6e6c,180759,433
2eba5447abfabfd2,126637,304
af0aa777a2fdf60d,112481,265
8822a63087df1e7b,184907,443
d5e8b9bf2ca43c79,182908,438
79fddc7295eab3e4,112135,263
64e8d4565503c385,53170,131
